Id,LotArea,Street,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC
840,11767,Pave,5,6,1946,1995,Gable,768,GasA,Ex,Y,768,432,1200,0,0,1,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
841,12155,Pave,6,8,1925,1950,Gable,672,GasA,TA,N,810,672,1482,0,0,2,0,4,1,Fa,7,0,,P,0,0,254,0,0,0,
842,10440,Pave,5,8,1904,2002,Gable,650,GasA,Gd,Y,958,581,1539,0,0,2,0,3,1,Gd,8,1,Po,P,70,78,68,0,0,0,
843,9020,Pave,6,7,1966,1966,Gable,1127,GasA,TA,Y,1165,0,1165,1,0,1,1,3,1,TA,6,0,,Y,0,129,0,0,0,0,
844,8000,Pave,5,4,1961,1961,Gable,1800,GasA,Ex,N,1800,0,1800,0,0,2,0,6,2,TA,10,0,,Y,0,0,0,0,0,0,
845,12665,Pave,5,8,1915,1950,Gable,876,GasA,Gd,Y,876,540,1416,0,0,1,1,4,1,TA,7,1,Gd,Y,418,0,194,0,0,0,
846,16647,Pave,5,5,1975,1981,Gable,1390,GasA,TA,Y,1701,0,1701,1,0,2,0,3,1,TA,6,2,TA,Y,0,0,0,0,0,0,
847,9317,Pave,7,5,1993,1993,Gable,740,GasA,Ex,Y,1006,769,1775,1,0,2,1,3,1,Gd,7,1,TA,Y,234,72,192,0,0,0,
848,15523,Pave,5,6,1972,1972,Gable,864,GasA,Ex,Y,864,0,864,1,0,1,0,3,1,TA,5,1,Fa,Y,0,0,0,0,0,0,
849,45600,Pave,6,8,1908,1997,Gable,907,GasA,TA,Y,1307,1051,2358,0,0,3,0,5,1,TA,10,1,Gd,Y,486,40,0,0,175,0,
850,9600,Pave,6,7,1976,1994,Hip,528,GasA,Ex,Y,1094,761,1855,0,0,2,1,3,1,TA,7,1,TA,Y,113,100,0,0,0,0,
851,4435,Pave,6,5,2003,2003,Gable,848,GasA,Ex,Y,848,0,848,1,0,1,0,1,1,Gd,3,0,,Y,140,0,0,0,0,0,
852,3196,Pave,8,5,2003,2003,Gable,1273,GasA,Ex,Y,1456,0,1456,0,0,2,0,2,1,Gd,7,1,TA,Y,143,20,0,0,0,0,
853,7128,Pave,7,5,1941,1950,Gable,918,GasA,Gd,Y,918,728,1646,0,0,2,0,4,1,TA,7,2,Gd,Y,0,0,0,0,126,0,
854,12095,Pave,6,6,1964,1964,Gable,1127,GasA,TA,Y,1445,0,1445,0,0,1,1,3,1,TA,7,1,Fa,Y,180,0,0,0,0,0,
855,17920,Pave,5,4,1955,1974,Hip,1763,GasA,TA,Y,1779,0,1779,1,0,1,1,3,1,TA,6,1,Gd,Y,0,418,0,0,312,0,
856,6897,Pave,5,8,1962,2010,Gable,1040,GasA,Ex,Y,1040,0,1040,1,0,1,1,3,1,TA,6,0,,Y,0,104,0,0,0,0,
857,10970,Pave,6,6,1978,1978,Gable,940,GasA,TA,Y,1026,0,1026,1,0,1,0,3,1,TA,5,0,,Y,0,0,34,0,0,0,
858,8125,Pave,6,5,1994,1995,Gable,702,GasA,Gd,Y,702,779,1481,0,0,2,1,3,1,TA,6,1,TA,Y,0,36,0,0,0,0,
859,10400,Pave,7,5,1976,1976,Gable,1090,GasA,TA,Y,1370,0,1370,0,0,2,0,3,1,TA,6,1,TA,Y,0,0,0,0,0,0,
860,11029,Pave,6,7,1968,1984,Gable,1054,GasA,TA,Y,1512,1142,2654,1,0,2,1,4,1,Gd,9,1,Gd,Y,0,65,0,0,222,0,
861,7642,Pave,7,8,1918,1998,Gable,912,GasA,Gd,Y,912,514,1426,0,0,1,1,3,1,Gd,7,1,Gd,Y,0,240,0,0,0,0,
862,11625,Pave,5,4,1965,1965,Hip,1039,GasA,Ex,Y,1039,0,1039,1,0,1,1,3,1,TA,6,0,,Y,0,0,0,0,0,0,
863,9672,Pave,6,5,1984,1985,Hip,1040,GasA,TA,Y,1097,0,1097,0,0,2,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
864,7931,Pave,5,5,1959,1959,Hip,1148,GasA,TA,Y,1148,0,1148,1,0,1,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
865,8640,Pave,7,5,2007,2008,Gable,1372,GasA,Ex,Y,1372,0,1372,0,0,2,0,3,1,Gd,6,0,,Y,0,140,0,0,0,0,
866,8750,Pave,5,6,1970,1970,Gable,1002,GasA,TA,Y,1002,0,1002,1,0,1,0,3,1,TA,5,0,,Y,0,0,0,0,0,0,
867,10656,Pave,8,5,2006,2007,Gable,1638,GasA,Ex,Y,1646,0,1646,0,0,2,0,3,1,Gd,6,1,Gd,Y,192,80,0,0,0,0,
868,6970,Pave,4,5,1961,1961,Gable,1040,GasA,TA,Y,1120,0,1120,1,0,1,1,3,1,Fa,5,0,,Y,168,0,0,0,0,0,
869,14762,Pave,5,6,1948,1950,Gable,0,GasA,Gd,Y,1547,720,2320,0,0,2,0,2,1,TA,7,1,TA,P,120,144,0,0,0,0,
870,9938,Pave,7,5,1993,1994,Gable,1050,GasA,Ex,Y,1062,887,1949,1,0,2,1,3,1,Gd,8,1,TA,Y,156,90,0,0,0,0,
871,6600,Pave,5,5,1962,1962,Hip,894,GasA,Gd,N,894,0,894,0,0,1,0,2,1,TA,5,0,,Y,0,0,0,0,0,0,
872,8750,Pave,6,5,1998,1998,Gable,804,GasA,Ex,Y,804,878,1682,0,0,2,1,3,1,Gd,7,0,,Y,0,77,0,0,0,0,
873,8892,Pave,5,7,1953,1996,Gable,105,GasA,Gd,Y,910,0,910,0,0,1,0,3,1,Gd,5,0,,Y,196,0,150,0,0,0,
874,12144,Pave,5,7,1949,1950,Gable,832,GasA,Gd,Y,1036,0,1268,0,0,1,0,3,1,TA,6,1,Gd,Y,0,28,0,0,0,0,
875,5720,Pave,5,6,1941,1950,Gable,676,GasA,Ex,Y,676,455,1131,0,0,1,1,3,1,TA,5,0,,Y,26,0,0,0,0,0,
876,9000,Pave,8,5,2007,2007,Gable,1184,GasA,Ex,Y,1184,1426,2610,0,0,2,1,4,1,Ex,11,1,Gd,Y,208,364,0,0,0,0,
877,25286,Pave,4,5,1963,1963,Gable,1064,GasA,Gd,Y,1040,0,1040,1,0,1,0,3,1,TA,5,0,,Y,0,0,0,0,0,0,
878,8834,Pave,9,5,2004,2005,Hip,1462,GasA,Ex,Y,1462,762,2224,1,0,2,1,4,1,Ex,10,1,Gd,Y,184,0,0,0,0,0,
879,11782,Pave,5,7,1961,1995,Gable,1109,GasA,TA,Y,1155,0,1155,1,0,1,0,3,1,Gd,6,0,,Y,192,0,0,0,0,0,
880,7000,Pave,5,8,1978,2005,Gable,864,GasA,Ex,Y,864,0,864,1,0,1,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
881,7024,Pave,5,5,2005,2006,Gable,1090,GasA,Gd,Y,1090,0,1090,1,0,1,1,2,1,TA,5,0,,Y,0,49,0,0,0,0,
882,13758,Pave,7,5,1990,1991,Gable,1156,GasA,Ex,Y,1187,530,1717,0,0,2,1,3,1,Gd,7,1,TA,Y,168,36,0,0,0,0,
883,9636,Pave,6,5,1992,1993,Gable,808,GasA,Gd,Y,808,785,1593,0,0,2,1,3,1,TA,7,1,TA,Y,342,40,0,0,0,0,
884,6204,Pave,4,5,1912,1950,Gable,795,GasA,TA,N,954,795,2230,1,0,1,0,5,1,TA,10,0,,Y,0,188,0,0,0,0,
885,7150,Pave,5,5,1967,1967,Gable,892,GasA,TA,Y,892,0,892,0,0,1,0,3,1,TA,5,0,,Y,0,0,0,0,0,0,
886,5119,Pave,9,5,1999,2000,Gable,1698,GasA,Ex,Y,1709,0,1709,1,0,2,0,2,1,Gd,5,1,TA,Y,97,65,0,0,0,0,
887,8393,Pave,5,5,1959,2005,Gable,1626,GasA,Ex,Y,1712,0,1712,0,0,2,0,4,2,TA,8,0,,Y,272,54,0,0,0,0,
888,16466,Pave,5,7,1955,1955,Gable,816,GasA,TA,Y,872,521,1393,0,0,1,1,3,1,TA,8,0,,Y,121,0,0,0,265,0,
889,15865,Pave,8,6,1970,1970,Flat,2217,GasA,Ex,Y,2217,0,2217,1,0,2,0,4,1,Gd,8,1,TA,Y,81,207,0,0,224,0,
890,12160,Pave,6,4,1953,1953,Hip,1505,GasA,Ex,Y,1505,0,1505,1,0,1,0,2,1,TA,6,1,TA,Y,0,0,0,162,0,0,
891,8064,Pave,5,7,1949,2006,Gable,672,GasA,Ex,Y,672,252,924,0,0,1,0,3,1,TA,6,1,Po,Y,0,0,0,0,0,0,
892,11184,Pave,6,5,1978,1978,Hip,918,GasA,Gd,Y,918,765,1683,0,0,2,1,3,1,TA,7,1,TA,Y,243,0,0,0,0,0,
893,8414,Pave,6,8,1963,2003,Hip,1059,GasA,TA,Y,1068,0,1068,0,1,1,0,3,1,TA,6,0,,Y,192,0,0,0,0,0,
894,13284,Pave,5,5,1954,1954,Gable,1383,GasA,TA,Y,1383,0,1383,1,0,1,0,3,1,TA,6,1,Gd,Y,511,116,0,0,0,0,
895,7018,Pave,5,5,1979,1979,Gable,0,GasA,TA,Y,1535,0,1535,0,0,2,0,4,2,TA,8,0,,Y,0,0,0,0,0,0,
896,7056,Pave,6,5,1963,1963,Hip,780,GasA,TA,Y,983,813,1796,1,0,1,1,4,1,TA,8,1,TA,Y,0,50,0,0,0,0,
897,8765,Pave,4,6,1936,1950,Gable,951,GasA,Ex,N,951,0,951,0,0,1,0,2,1,TA,6,0,,Y,0,28,0,0,0,0,
898,7018,Pave,5,5,1979,1979,Gable,0,GasA,TA,Y,1120,1120,2240,0,0,2,0,6,2,TA,12,0,,Y,154,0,0,0,0,0,
899,12919,Pave,9,5,2009,2010,Hip,2330,GasA,Ex,Y,2364,0,2364,1,0,2,1,2,1,Ex,11,2,Gd,Y,0,67,0,0,0,0,
900,6993,Pave,5,7,1961,1994,Gable,912,GasA,TA,Y,1236,0,1236,0,0,1,0,3,1,TA,6,1,TA,Y,0,0,0,0,0,0,
901,7340,Pave,4,6,1971,1971,Gable,858,GasA,TA,Y,858,0,858,0,0,1,0,2,1,TA,4,0,,Y,0,0,0,0,0,0,
902,8712,Pave,5,7,1957,2000,Hip,992,GasA,TA,Y,1306,0,1306,1,0,1,0,2,1,TA,5,0,,Y,0,0,0,0,0,0,
903,7875,Pave,7,5,2003,2003,Gable,783,GasA,Ex,Y,807,702,1509,0,0,2,1,3,1,Gd,8,1,Gd,Y,0,75,0,0,0,0,
904,14859,Pave,7,5,2006,2006,Hip,1670,GasA,Ex,Y,1670,0,1670,0,0,2,0,3,1,Gd,7,1,Gd,Y,144,60,0,0,0,0,
905,6173,Pave,5,6,1967,1967,Gable,876,GasA,TA,Y,902,0,902,0,0,1,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
906,9920,Pave,5,5,1954,1954,Gable,1056,GasA,TA,Y,1063,0,1063,1,0,1,0,3,1,TA,6,0,,Y,0,0,164,0,0,0,
907,13501,Pave,8,5,2006,2006,Gable,1623,GasA,Ex,Y,1636,0,1636,1,0,2,0,3,1,Gd,8,1,Gd,Y,0,60,0,0,0,0,
908,11500,Pave,7,7,1936,1987,Gable,1017,GasA,Gd,Y,1020,1037,2057,0,0,1,1,3,1,Gd,6,1,Gd,Y,0,0,0,0,322,0,
909,8885,Pave,5,5,1983,1983,Gable,864,GasA,TA,Y,902,0,902,1,0,1,0,2,1,TA,5,0,,Y,164,0,0,0,0,0,
910,12589,Pave,6,5,2005,2005,Gable,742,GasA,Ex,Y,742,742,1484,0,0,2,1,3,1,Gd,8,1,Gd,Y,36,24,0,0,0,0,
911,11600,Pave,5,5,1960,1960,Gable,1105,GasA,TA,Y,1105,1169,2274,0,0,2,0,5,2,TA,12,0,,Y,0,0,0,0,0,0,
912,9286,Pave,5,7,1977,1989,Gable,1268,GasA,TA,Y,1268,0,1268,0,0,1,1,3,1,Gd,5,0,,Y,173,0,0,0,0,0,
913,6120,Pave,5,7,1925,1950,Gable,768,GasA,TA,N,1015,0,1015,0,0,1,0,3,1,TA,6,0,,Y,0,0,112,0,120,0,
914,6270,Pave,5,6,1949,1950,Gable,1001,GasA,TA,N,1001,1001,2002,0,0,2,0,4,2,TA,8,0,,Y,0,0,0,0,0,0,
915,3000,Pave,6,5,2009,2009,Gable,612,GasA,Ex,Y,612,612,1224,0,0,2,1,2,1,Gd,4,0,,Y,0,234,0,0,0,0,
916,2001,Pave,4,5,1970,1970,Gable,546,GasA,Fa,Y,546,546,1092,0,0,1,1,3,1,TA,6,0,,Y,0,0,0,0,0,0,
917,9000,Pave,2,3,1949,1950,Gable,480,GasA,TA,N,480,0,480,1,0,0,0,1,1,TA,4,0,,Y,0,0,0,0,0,0,
918,17140,Pave,4,6,1956,1956,Gable,1134,GasA,Ex,Y,1229,0,1229,0,0,1,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
919,13125,Pave,7,5,1991,1991,Gable,1104,GasA,Ex,Y,912,1215,2127,1,0,2,1,4,1,Gd,8,1,TA,Y,72,192,224,0,0,0,
920,11029,Pave,6,8,1958,2002,Hip,1184,GasA,Ex,Y,1414,0,1414,1,0,1,0,3,1,TA,6,1,TA,Y,0,51,0,0,190,0,
921,8462,Pave,6,5,1994,1994,Gable,928,GasA,Ex,Y,936,785,1721,0,1,2,1,3,1,Gd,7,0,,Y,300,87,0,0,0,0,
922,8777,Pave,5,7,1900,2003,Gable,1272,GasA,Gd,Y,1272,928,2200,2,0,2,2,4,2,TA,9,0,,N,0,70,0,0,0,0,
923,10237,Pave,6,5,2005,2006,Gable,1316,GasA,Ex,Y,1316,0,1316,0,0,2,0,3,1,Gd,6,1,Gd,Y,100,0,0,23,0,0,
924,8012,Pave,6,5,1993,1994,Gable,1604,GasA,Ex,Y,1617,0,1617,1,0,2,0,2,1,Gd,5,1,Fa,Y,0,69,0,0,0,0,
925,10240,Pave,6,6,1980,1980,Gable,1686,GasA,TA,Y,1686,0,1686,1,0,2,0,3,1,TA,7,1,TA,Y,384,131,0,0,0,0,
926,15611,Pave,5,6,1977,1977,Gable,1126,GasA,TA,Y,1126,0,1126,0,1,2,0,3,1,Ex,6,0,,Y,180,0,0,0,0,0,
927,11999,Pave,8,5,2003,2004,Hip,1181,GasA,Ex,Y,1234,1140,2374,0,0,2,1,4,1,Ex,10,1,Gd,Y,104,100,0,0,0,0,
928,9900,Pave,7,5,1968,1968,Gable,832,GasA,Gd,Y,1098,880,1978,0,0,2,1,4,1,TA,9,1,Gd,Y,0,43,0,0,0,0,
929,11838,Pave,8,5,2001,2001,Hip,1753,GasA,Ex,Y,1788,0,1788,0,0,2,0,3,1,Ex,7,1,TA,Y,202,151,0,0,0,0,
930,13006,Pave,7,5,1997,1997,Gable,964,GasA,Gd,Y,993,1243,2236,0,0,2,1,4,1,Gd,8,1,TA,Y,0,0,0,0,0,0,
931,8925,Pave,8,5,2007,2007,Gable,1466,GasA,Ex,Y,1466,0,1466,0,0,2,0,3,1,Gd,7,0,,Y,100,18,0,0,0,0,
932,9100,Pave,5,6,1965,1965,Gable,925,GasA,Ex,Y,925,0,925,0,1,1,0,2,1,TA,5,0,,Y,0,0,0,0,0,0,
933,11670,Pave,9,5,2006,2006,Hip,1905,GasA,Ex,Y,1905,0,1905,0,0,2,0,3,1,Ex,8,1,Gd,Y,0,191,0,0,0,0,
934,8487,Pave,7,5,2004,2004,Gable,1500,GasA,Ex,Y,1500,0,1500,0,0,2,0,3,1,Gd,6,0,,Y,192,36,0,0,0,0,
935,27650,Pave,7,7,1960,2007,Flat,585,GasA,Ex,Y,2069,0,2069,1,0,2,0,4,1,Gd,9,1,Gd,Y,0,0,0,0,0,0,
936,5825,Pave,4,5,1926,1953,Gable,600,GasA,Gd,Y,747,0,747,0,0,1,0,1,1,TA,5,0,,Y,0,0,32,0,0,0,
937,10083,Pave,7,5,2003,2003,Gable,1176,GasA,Ex,Y,1200,0,1200,1,0,2,0,2,1,Gd,5,0,,Y,0,41,0,0,0,0,
938,9675,Pave,7,5,2005,2005,Gable,1113,GasA,Ex,Y,1113,858,1971,0,0,2,1,3,1,Gd,8,1,Gd,Y,0,48,0,0,0,0,
939,8760,Pave,7,5,2006,2006,Gable,1391,GasA,Ex,Y,1391,571,1962,0,0,2,1,3,1,Gd,7,0,,Y,0,90,0,0,0,0,
940,24090,Pave,7,7,1940,1950,Gable,1032,GasA,Ex,Y,1207,1196,2403,0,0,2,0,4,1,TA,10,2,TA,Y,56,0,318,0,0,0,
941,12640,Pave,6,5,1976,1976,Gable,1728,GasA,TA,Y,1728,0,1728,0,0,2,0,4,2,TA,8,0,,Y,40,0,0,0,0,0,
942,8755,Pave,7,5,1999,1999,Gable,992,GasA,Ex,Y,1022,1038,2060,1,0,2,1,3,1,Gd,8,1,TA,Y,0,0,0,168,0,0,
943,7711,Pave,4,3,1977,1977,Gable,1440,GasA,TA,Y,1440,0,1440,2,0,2,0,4,2,TA,8,0,,N,321,0,0,0,0,0,
944,25000,Pave,5,4,1967,1967,Gable,1632,GasA,TA,Y,1632,0,1632,0,0,2,0,4,2,TA,8,0,,P,0,0,0,0,0,0,
945,14375,Pave,6,6,1958,1958,Gable,819,GasA,Gd,Y,1344,0,1344,0,1,1,0,3,1,Gd,7,1,Gd,Y,0,118,0,0,233,0,
946,8820,Pave,5,6,1890,1996,Hip,1088,GasA,TA,Y,1188,561,1869,0,0,1,0,2,1,TA,7,0,,Y,48,0,244,0,0,0,
947,8163,Pave,5,6,1959,1959,Gable,1144,GasA,TA,Y,1144,0,1144,1,0,1,0,3,1,TA,6,1,TA,Y,86,0,0,0,0,0,
948,14536,Pave,8,5,2002,2003,Hip,1616,GasA,Ex,Y,1629,0,1629,1,0,2,0,3,1,Gd,9,1,Gd,Y,0,252,0,0,0,0,
949,14006,Pave,7,5,2002,2002,Gable,936,GasA,Ex,Y,936,840,1776,0,0,2,1,3,1,Gd,7,1,TA,Y,144,96,0,0,0,0,
950,9360,Pave,6,7,1972,2006,Hip,1161,GasA,TA,Y,1381,0,1381,1,0,1,1,3,1,Gd,5,1,TA,Y,0,0,0,0,0,0,
951,7200,Pave,5,8,1950,2002,Gable,864,GasA,Gd,Y,864,0,864,1,0,1,0,3,1,Gd,5,0,,Y,194,0,0,0,0,0,
952,7800,Pave,5,5,1965,1965,Gable,828,GasA,Gd,Y,965,0,965,1,0,1,0,3,1,TA,6,0,,Y,421,0,0,0,0,0,
953,7200,Pave,5,8,1972,2003,Gable,768,GasA,Gd,Y,768,0,768,0,1,1,0,2,1,TA,5,0,,Y,192,0,0,0,0,0,
954,11075,Pave,5,4,1969,1969,Gable,784,GasA,Ex,Y,1168,800,1968,0,1,2,1,4,1,TA,7,1,Po,Y,305,189,0,0,0,0,
955,9400,Pave,6,5,1975,1975,Flat,945,GasA,TA,Y,980,0,980,0,2,2,0,4,0,TA,4,0,,Y,0,0,0,0,0,0,
956,7136,Pave,6,6,1946,1950,Gable,979,GasA,TA,N,979,979,1958,0,0,2,0,4,2,TA,8,0,,Y,0,0,0,0,0,0,
957,1300,Pave,6,6,1980,1980,Gable,561,GasA,TA,Y,561,668,1229,0,0,1,1,2,1,TA,5,1,TA,Y,150,0,0,0,0,0,
958,7420,Pave,5,5,1962,1962,Hip,1057,GasA,TA,Y,1057,0,1057,0,0,1,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
959,8450,Pave,7,5,2003,2003,Gable,1337,GasA,Ex,Y,1337,0,1337,1,0,2,0,3,1,Gd,6,0,,Y,0,39,0,0,0,0,
960,2572,Pave,7,5,1999,1999,Hip,696,GasA,Ex,Y,696,720,1416,1,0,2,1,3,1,Gd,6,0,,Y,0,44,0,0,0,0,
961,7207,Pave,5,7,1958,2008,Gable,858,GasA,Gd,Y,858,0,858,1,0,1,0,2,1,TA,4,0,,Y,117,0,0,0,0,0,
962,12227,Pave,6,7,1977,1995,Gable,1330,GasA,TA,Y,1542,1330,2872,1,0,2,1,4,1,TA,11,1,TA,Y,550,282,0,0,0,0,
963,2308,Pave,6,6,1976,1976,Gable,804,GasA,TA,Y,804,744,1548,1,0,2,1,3,1,Gd,7,1,TA,Y,48,0,0,0,0,0,
964,11923,Pave,9,5,2007,2007,Gable,1800,GasA,Ex,Y,1800,0,1800,0,0,2,0,2,1,Ex,7,0,,Y,288,136,0,0,0,0,
965,11316,Pave,7,5,2002,2003,Gable,817,GasA,Ex,Y,824,1070,1894,1,0,2,1,4,1,Gd,8,1,Gd,Y,0,40,0,0,0,0,
966,10237,Pave,6,5,2005,2007,Gable,783,GasA,Ex,Y,783,701,1484,0,0,2,1,3,1,Gd,8,1,Gd,Y,0,72,0,0,0,0,
967,9600,Pave,5,7,1940,1950,Gable,728,GasA,Ex,Y,976,332,1308,1,0,1,1,2,1,TA,7,2,TA,Y,0,70,0,0,0,0,
968,7390,Pave,5,7,1955,1955,Hip,1098,GasA,TA,Y,1098,0,1098,1,0,1,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
969,5925,Pave,3,6,1910,1950,Gable,600,Grav,Fa,N,600,368,968,0,0,1,0,2,1,TA,6,0,,Y,0,0,0,0,0,0,
970,10382,Pave,6,5,1958,1958,Hip,588,GasA,TA,Y,1095,0,1095,1,0,1,0,2,1,TA,6,0,,Y,0,0,0,0,0,0,
971,10800,Pave,4,4,1949,1950,Gable,720,GasA,TA,N,720,472,1192,0,0,1,1,4,1,TA,6,0,,Y,0,0,0,0,0,0,
972,2268,Pave,7,5,2003,2004,Gable,764,GasA,Ex,Y,764,862,1626,0,0,2,0,2,1,Gd,6,0,,Y,0,27,0,0,0,0,
973,7892,Pave,6,5,1979,1979,Gable,918,GasA,TA,Y,918,0,918,0,0,2,0,2,1,TA,5,1,TA,Y,28,0,0,0,0,0,
974,11639,Pave,7,5,2007,2008,Gable,1428,GasA,Ex,Y,1428,0,1428,0,0,2,0,3,1,Gd,6,0,,Y,0,120,0,0,0,0,
975,11414,Pave,7,8,1910,1993,Gable,728,GasA,TA,N,1136,883,2019,0,0,1,0,3,1,Gd,8,0,,Y,509,135,0,0,0,0,
976,2651,Pave,7,5,2000,2000,Gable,673,GasA,Ex,Y,673,709,1382,1,0,2,1,3,1,Gd,6,0,,Y,153,50,0,0,0,0,
977,5900,Pave,4,7,1923,1958,Gable,440,GasA,TA,Y,869,0,869,0,0,1,0,2,1,Fa,4,0,,Y,0,0,0,0,0,0,
978,4274,Pave,7,5,2006,2007,Gable,1241,GasA,Ex,Y,1241,0,1241,1,0,1,1,1,1,Gd,4,0,,Y,0,116,0,0,0,0,
979,9450,Pave,4,5,1954,1954,Gable,894,GasA,Ex,Y,894,0,894,0,0,1,0,3,1,TA,5,0,,Y,0,0,0,0,0,0,
980,8816,Pave,5,6,1963,1963,Gable,1121,GasA,TA,Y,1121,0,1121,1,0,1,0,3,1,TA,5,0,,Y,0,80,0,0,0,0,
981,12122,Pave,7,9,1961,2007,Gable,944,GasA,Gd,Y,999,0,999,1,0,1,0,3,1,Ex,6,0,,Y,144,76,0,0,0,0,
982,12203,Pave,8,5,1998,1999,Hip,1225,GasA,Ex,Y,1276,1336,2612,1,0,2,1,4,1,Gd,8,1,TA,Y,250,0,0,0,0,0,
983,3182,Pave,7,5,2007,2007,Gable,1266,GasA,Ex,Y,1266,0,1266,0,0,2,0,2,1,Gd,6,1,Gd,Y,100,16,0,0,0,0,
984,11250,Pave,8,5,2002,2002,Gable,1128,GasA,Ex,Y,1149,1141,2290,0,0,2,1,4,1,Gd,9,1,Gd,Y,0,0,0,0,0,0,
985,10125,Pave,5,5,1977,1977,Gable,0,GasA,TA,Y,1302,432,1734,0,0,2,0,4,2,Gd,8,0,,Y,0,0,0,0,0,0,
986,10880,Pave,5,5,1950,1950,Gable,1164,GasW,TA,N,1164,0,1164,1,0,1,0,3,1,TA,5,0,,Y,0,48,0,0,0,0,
987,5310,Pave,6,8,1910,2003,Hip,485,GasA,Gd,Y,1001,634,1635,0,0,1,0,2,1,Gd,5,0,,Y,394,0,0,0,0,0,
988,10159,Pave,9,5,2009,2010,Hip,1930,GasA,Ex,Y,1940,0,1940,1,0,2,1,3,1,Ex,8,1,Gd,Y,168,95,0,0,0,0,
989,12046,Pave,6,6,1976,1976,Gable,848,GasA,TA,Y,1118,912,2030,0,0,2,1,4,1,Gd,8,1,TA,Y,0,224,0,0,0,0,
990,8125,Pave,7,5,2006,2006,Gable,770,GasA,Ex,Y,778,798,1576,0,0,2,1,3,1,Gd,6,0,,Y,0,50,0,0,0,0,
991,9452,Pave,8,5,1997,1998,Gable,1396,GasA,Ex,Y,1407,985,2392,1,0,2,1,3,1,Gd,7,1,TA,Y,0,70,0,0,0,0,
992,17671,Pave,8,9,1882,1986,Gable,916,GasA,Gd,Y,916,826,1742,0,0,1,1,4,1,Gd,8,1,Gd,P,0,169,0,0,0,0,
993,9760,Pave,6,8,1964,1993,Hip,822,GasA,Gd,Y,1020,831,1851,0,0,2,1,3,1,Gd,7,1,Fa,Y,239,42,0,0,0,0,
994,8846,Pave,6,5,2005,2006,Gable,750,GasA,Ex,Y,750,750,1500,0,0,2,1,3,1,Gd,6,0,,Y,0,35,0,0,0,0,
995,12456,Pave,10,5,2006,2007,Hip,1700,GasA,Ex,Y,1718,0,1718,1,0,2,0,3,1,Ex,7,1,Gd,Y,216,48,0,0,0,0,
996,4712,Pave,4,7,1946,1950,Gable,747,GasA,TA,Y,774,456,1230,1,0,1,1,3,1,TA,5,0,,Y,0,57,0,0,63,0,
997,10659,Pave,5,6,1961,1961,Hip,1050,GasA,TA,Y,1050,0,1050,1,0,1,0,3,1,TA,6,0,,Y,0,319,0,0,0,0,
998,11717,Pave,6,6,1970,1970,Hip,1442,GasA,TA,Y,1442,0,1442,0,0,2,0,2,1,TA,6,1,TA,Y,371,0,0,0,0,0,
999,9786,Pave,3,4,1922,1950,Hip,1007,GasA,Fa,N,1077,0,1077,0,0,1,0,3,1,TA,6,1,Gd,P,0,100,48,0,0,0,
1000,6762,Pave,7,5,2006,2006,Gable,1187,GasA,Ex,Y,1208,0,1208,1,0,2,0,2,1,Gd,6,0,,Y,105,61,0,0,0,0,
1001,10206,Pave,3,3,1952,1952,Flat,0,GasW,Fa,N,944,0,944,0,0,1,0,2,1,Fa,4,0,,Y,0,0,0,0,0,0,
1002,5400,Pave,5,6,1920,1950,Gable,691,GasA,Ex,Y,691,0,691,0,0,1,0,2,1,Ex,4,0,,N,0,20,94,0,0,0,
1003,11957,Pave,8,5,2006,2006,Gable,1574,GasA,Ex,Y,1574,0,1574,0,0,2,0,3,1,Gd,7,1,Gd,Y,144,104,0,0,0,0,
1004,11500,Pave,5,6,1976,1976,Gable,1680,GasA,Fa,Y,1680,0,1680,0,0,2,0,4,2,TA,8,0,,Y,0,0,0,0,0,0,
1005,3182,Pave,7,5,2005,2006,Gable,1346,GasA,Ex,Y,1504,0,1504,0,0,2,0,1,1,Gd,7,1,Gd,Y,156,0,0,0,0,0,
1006,8385,Pave,5,8,1977,1977,Gable,985,GasA,TA,Y,985,0,985,0,0,2,0,3,1,TA,6,0,,Y,210,0,0,0,0,0,
1007,12155,Pave,6,3,1970,1970,Gable,1657,GasA,Gd,Y,1657,0,1657,0,1,2,0,3,1,TA,7,1,TA,Y,0,0,0,0,147,0,
1008,2217,Pave,4,4,1970,1970,Gable,546,GasA,TA,Y,546,546,1092,0,0,1,1,3,1,TA,6,0,,Y,238,0,0,0,0,0,
